Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Dubbio tremendo;https://forum.quattroruote.it/threads/dubbio-tremendo.113853/;25/12/2017 00:00;gbortolo;""" @gbortolo hai litigato con la montagna dovresti frequentarla di pi c'è aria fresca e pulita. Passami a trovare che ti ci porto io con piacere.""";Per nulla anzi ! La frequento molto spesso d'estate e non ho mai avuto occasione di farlo d'inverno. Quest'anno ci siamo riusciti e speriamo di ripeterci Fra l'altro abbiamo avuto la fortuna di trovare paesaggio innevato e tempo buono. Mi dicevano che negli ultimi anni non capita spesso. Vista l'ora BUON NATALE. ;;;positivo;;;;;;;;;;;;
la batcaverna 635csi &co;https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-5;20/09/2008 00:00;Mrspeed;;magari.... ;;;neutro;;;;;;;;;;;;
RR Phantom Coupè (101EX Concept);https://www.bmwpassion.com/forum/threads/rr-phantom-coup%C3%A8-101ex-concept.21809/;20/04/2004 00:00;teo 121121;;"Rolls-Royce Motor Cars has unveiled a second experimental car 101EX at the Geneva show today. It has been hand built to explore a potential design direction for a future coupé model. ""It is a very modern car a 21st century design that respectfully nods to the past but focuses indisputably on the future "" said Ian Cameron Chief Designer Rolls-Royce Motor Cars. 101EX uses the same lightweight aluminium construction that was developed for the Phantom although the body is shorter by 240mm. A full four-seat coupé twin coach doors add to the car’s rakish good looks and streamlined coupé profile. The roofline is lower than the Phantom’s with a shallower glass area. Streamlined styling starts at the front with the famous grille discreetly reclined and extends back across a brushed aluminium bonnet and windscreen surround. The rest of the sleek bodywork is finished in dark tungsten. New 21-inch forged aluminium wheels complete the exterior look. Inside the cosseting interior has been designed for elegance and maximum comfort for all four occupants. Machined aluminium fine leather and rosewood and red oak veneers are used throughout. Slimline bucket seats offer outstanding comfort for front passengers while the exceptionally spacious rear seat delivers intimate comfort for two. Privacy is assured by the sweeping C-pillars. The design team has experimented with interior lighting on 101EX and the car features a ‘starlight headliner’ made up of hundreds of fibre optic cables to give the impression of a star filled night sky. Ian Robertson Rolls-Royce Chairman and Chief Executive said ""101EX employs the same engineering philosophy as the Phantom balancing high technology with hand craftsmanship. It illustrates the position of strength from which we operate and points the way for potential new models."" Currently there are no plans to develop a production version of 101EX. ";Rolls Royce;Phantom;neutro;;neutro;neutro;;;;;;;;;
Diesel trasformato a Metano by Marco Ciaccini;https://forum.quattroruote.it/threads/diesel-trasformato-a-metano-by-marco-ciaccini.102898/page-4;27/02/2018 00:00;zinzanbr;'Sis era solo per puntualizzare. Penso che se e quando dovesse essere approvato questo kit ci potrebbe essere una rivoluzione motoristica. Il metano è comunque stato sdoganat a mio avvis con la famosa Bugatti EB 110 degli anni 90 che a metano consentiva una potenza superiore a quella che aveva a benzina (più di 650cv) . Penso al mio piccolo Diesel che già sta sui 5 l/100km e con questo sistema arriverebbe a 2 kg/100km';Ci sono alcuni scettici su tale sistema non lo so io non ho competenze particolari sono un semplice utilizzatore di vetture a metano. Però già il fatto che ne abbiano parlato Le Iene a me non ispira molta fiducia solitamente non è che approfondiscano più di tanto specie quando si tratta di medicina ogni loro servizio sembra promettere scoperte rivoluzionarie. Spero che possa essere un sistema affidabile anche perchè gli impianti aftermarket rappresentano ancora una buona fetta delle auto a metano circolanti. Anche se qualcosina si è mosso in termini di offerta da parte delle case di modelli che escono dalla fabbrica a metano. ;;;negativo;;;;;;;neutro;;;;;
Moto GP - La nuova Ducati il 18/1;https://forum.quattroruote.it/threads/moto-gp-la-nuova-ducati-il-18-1.120308/;15/01/2019 00:00;pilota54;;"Moto GP batte F.1 ( sul tempo... ) ! Manca pochissimo alla presentazione della Ducati da GP 2019. Il 18 sarà su Sky sport can.208 l'esclusiva diretta per la presentazione della ""rossa"" 2019. Sarà comunque possibile seguire l'evento in live streaming anche su skysport.it e sull'app. di Sky Sport. Insomma fra 3 giorni inizia per ora ""staticamente"" il Mondiale Moto GP 2019. https://sport.sky.it/motogp/2019/01/15/motogp-2019-ducati-presentazione-ufficiale.html ";Ducati;;neutro;;;;;;;;;;;;
Benzina o diesel dubbio amletico;https://forum.quattroruote.it/threads/benzina-o-diesel-dubbio-amletico.114294/page-2;18/01/2018 00:00;Davidgoffin;;Spero si possa postare ho trovato questo forum sull'Ateca e finora ho visto solo i consumi del 150cv che effettivamente si assestano sui 13km/l alla maggior parte della gente Non ho ancora avuto tempo di guardare quelli del diesel comunque se a qualcuno possono interessare http://www.seat-ateca-club.it/viewforum.php ? f=94 ;Seat;Ateca;neutro;;;;;;neutro;neutro;;;;;
Alfa Romeo Stelvio 2017;https://www.autopareri.com/forums/topic/62477-alfa-romeo-stelvio-2017?&page=78#comments;08/02/2017 15:01;Wilhem275;;Sulla sx di solito lo hanno le auto americane* perché i guidatori sono troppo pigri per fare il giro fino all'altro lato probabilmente volevano strizzare l'occhio al mercato US con questo dettaglio. *o quelle originarie di mercati con guida all'inglese ma lì il concetto è sempre di metterlo dalla parte opposta al guidatore come da noi. Questo prova che Fiat costruttrice delle Alfiat ormai è 100% americana Marchionne ha preso i contributi e poi ha abbandonato l'Italia gombloddo ;Alfa Romeo;Stelvio;negativo;negativo;;;;;;;;;;;
Da Nissan la vernice antigraffio;https://www.bmwpassion.com/forum/threads/da-nissan-la-vernice-antigraffio.18042/;20/04/2004 00:00;Davide;;"Sta per arrivare la vernice che ""cicatrizza"" proprio come la nostra pelle. Un bel vantaggio perché nell'arco di tre giorni qualsiasi graffio o abrasione sparisce del tutto dalla carrozzeria. Basta poi un normale lavaggio e la macchina torna splendente come nuova. L'idea arriva dalla Nissan che con l'aiuto di un certo ricerche giapponese è riuscita a sviluppare una nuova resina elastica da applicare al posto della normale vernice. Il tutto per mettere in produzione entro un paio di anni un Suv che possa resistere senza problemi ai piccoli graffi che normalmente rimagono sempre sulla carrozzeria dopo un percorso fuoristrada. Facile comunque immaginare i vantaggi di un sistema del genere anche per le city car o per le signore non proprio accorte nei parcheggi. Ma andiamo per gradi. Nissan ha in pratica rivoluzionato il modo di lavorare sulle vernici delle auto: invece di ricercare smalti sempre più robusti ha studiato una tinta molto ""morbida"" che possa così tornare allo splendore originario dopo le normali abrasioni. Certo il graffio non deve essere troppo profondo ( se asporta tutta la vernice non c'è nulla da fare ) ma il risultato negli altri casi è garantito. Sembra roba da fantscienza ma è tutto vero. E la casa giapponese ha anche dichiarato che alla fine questo tipo di vernice è cinque volte più resistente ai lavaggi e alle alte temperature. Ovviamente non si parla di costi ma se è imminente l'entrata in produzione di un optional del genere è evidente che non saranno costi proibitivi. Tutto perfetto tutto meraviglioso. Aspettiamo a questo punto solo una prima dimostrazione magari con un gruppo di giornalisti armati di chiave pronta a graffiare una carrozzeria fiammante di un Nissan Murano o Pathfinder... ( 5 dicembre 2005 ) http://www.short-link.de/2259 ";Nissan;;positivo;positivo;;positivo;;;;;;;;positivo;
Porsche Cayman I R (Topic Ufficiale - 2010);https://www.autopareri.com/forums/topic/40705-porsche-cayman-i-r-topic-ufficiale-2010;17/11/2010 18:33;Ario_;;Perché così è per quel marchio. E anzi si fa anche in modo che 911 per potenza o assetto o chissacché sia sempre tanticchia avanti alle sorelle. Il porschista semplicemente vuole finire fuori strada ;Porsche;Cayman;negativo;negativo;;;;;;;;;;;
Valsecchi Vs Villeneuve Jacques;https://forum.quattroruote.it/threads/valsecchi-vs-villeneuve-jacques.121978/;30/04/2019 00:00;perdegola;;io Valsecchi lo trovo davvero anonimo ! Lo ricordo anche in quella brutta copia di TopGear all'italiana... imbarazzante ! Sembra che voglia fare il simpatico a tutti i costi ! Non mi è mai piaciuto. Villeneuve tutta la vita ;;;negativo;;;;;;;;;;;;
Batteria per Fiat Brava 1.2 60 KW del 2000;https://forum.quattroruote.it/threads/batteria-per-fiat-brava-1-2-60-kw-del-2000.120049/;29/12/2018 00:00;renatom;'Buonaser che batteria monta la Fiat Brava 1.2 60 KW del 2000 ? Non mi è possibile risalire al modello perché gli adesivi sulla batteria si sono rovinati e staccati.';A occhio una batteria qualsiasi da almeno 45 Ah che ci entri. ;Fiat;Brava;neutro;;;;;;;;;;neutro;;
Arrivato oggi RAV4 Hybrid!;https://forum.quattroruote.it/threads/arrivato-oggi-rav4-hybrid.112346/page-3;29/09/2017 00:00;paulein118;"""Paulei perché i cavalli totali nel sistema HSD non sono la somma di uno (termico) e l'altro (elettrico) dipende dalla gestione che Toyota lo ha dato. Tipo il elettrico della V3 ha 80 c ma partecipa alla somma totale con solo 37cv ! che non significa di non sapere dare 80c ma nel momento dove il termico é al massimo (99cv l'elettrico partecipa con solo 37. é (seconda mia opinione) la potenza in questo moment quella che nel caso di batteria scarica sa comunque dare grazie al generatore. Lo é anche una delle ragioni perché salendo in montagn non ti trovi a batteria scarica dopo poco tempo (come sucede nei ibride e plug-in tradizionali che usano un solo motore elettrico che diventa generatore quando po). In altre parol per le prestazioni RAV4 che Toyota voleva dare e poteva garantire in ogni cas bastava un solo motore elettrico e l'altro lavora solo quando effettivamente serve. Non é diverso nei 4x4 tradizionali (in un certo senso) perché la potenza totale passa solo nei momenti davvero necessari su la seconda asse.""";Pensando che i motori al posteriore fossero sempre in uso come all’anteriore volevo capire con quale distribuzione di potenza. Se lavorano solo in caso di perdita di aderenza non aggiungono potenza al sistema ;Toyota;Rav4;neutro;;;;neutro;;;;;;neutro;;
Porsche Taycan: primi disegni ufficiali della berlina elettrica - HDmotori.it;http://www.hdmotori.it/2019/03/15/porsche-taycan-foto-berlina-elettrica-data-uscita/;16/03/2019 10:15;Igi;;Il marketing ci sta ma presentare un rendering ! ! ! ... la vettura è bella che pronta c'è persino la versione cross...Mahhh;Porsche;Taycan;negativo;negativo;;;;;;;;;;;
Alfa Romeo Giulia 2016;https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=46#comments;01/03/2016 21:28;TurboGimmo;;Ma sai che adesso vanno di moda le cose strane e contronatura ;Alfa Romeo;Giulia;negativo;;;;;;;;;;;;
spot alfa spider;https://www.autopareri.com/forums/topic/22562-spot-alfa-spider?&page=3#comments;11/03/2007 22:12;Stefano73;;Appunto ma era C-C quindi con un tetto così l'attuale forse avrebbe avuto un senso e un pò più di vendite...... ovvio però che pensare a quanti altri kg in più sarebbe pesata ! ! ! ! ! ! ! ! ! ! ! ! ! ;Alfa Romeo;Spider;negativo;;;;negativo;;;;;;;;
Affidabilità Astra 1.4 Turbo GPLTech;https://forum.quattroruote.it/threads/affidabilit%C3%A0-astra-1-4-turbo-gpltech.73805/page-8;29/09/2014 00:00;TestaRossaVr;"'Per spiegare meglio cosa intendo nel post precedente faccio un banalissimo esempio: oltre alle aree di sosta di cui facevo menzione prim ci sono anche dei banalissimi cartelli lungo il percorso stradale ... Ecco un piccolo esempio di cosa intendo per ""cultura della Natura che troppo spesso ritengo sia ignorata in Italia! Dunqu vedete nella prima foto una cascat la mia Astra a fianc due tabelloni: contengono foto e descrizioni in più lingu così li ho fotografati nella mi per ricordarmi meglio le nozioni che ho imparato l sperando non mi servano in casi ""estremi"" mai:'";Mai saputo che l'acqua vaporizzata delle cascate facesse bene al corpo umano ... In pratica è una sorta di aerosol naturale al contrario dello smog mi sembra di capire ! Grazie mille Marco anche questa è cultura eccome ! ! Quando s'imbatte in qualcosa di interessante che non riguarda il mondo automobilistico ci metta al corrente lo stesso grazie ! ;Opel;Astra;positivo;;;;;;;;;;;;
Informazioni tagliando 996 4s;http://www.porschemania.it/discus/messages/10548/773080.html?1458170542;15/03/2016 17:43;diti;;Sarei disposto ad andare anche a bologna cos\xec faccio una girata...;Porsche;996;positivo;;;;;;;;;;;;
Mondiale F.1 2019 - GP del Bahrain;https://forum.quattroruote.it/threads/mondiale-f-1-2019-gp-del-bahrain.121875/page-12;01/04/2019 00:00;ubaldo94;;io non ho capito se il calo della Ferrari sia dovuto alla MGU o a un cilindro che ha fatto i capricci come pare aver dichiarato Binotto. In tutti i casi affidabilità scarsa ma nel secondo caso aver tirato alla morte può avere influito ;Ferrari;;negativo;negativo;;;;;;negativo;;;;;
Sospensioni - Tipologia e funzionamento;https://www.autopareri.com/forums/topic/23869-sospensioni-tipologia-e-funzionamento?&page=28#comments;23/03/2012 15:56;stev66;;E' la stessa proprio.... ed anche di Tempra Dedra Delta II e 155. Cambiavano solo molle ed ammo in pratica. Per questo il coupè è meglio averlo non troppo spinto ;Lancia;;neutro;;;;negativo;;;;;;;;
Mondiale F.1 - GP del Bahrain;https://forum.quattroruote.it/threads/mondiale-f-1-gp-del-bahrain.115798/page-21;09/04/2018 00:00;pilota54;"""Pilota per essere troppo pro Kimi non capisci cosa intendo. Non ho affatto detto che Kimi sia responsabile dell'accaduto durante il pi ho detto che la rabbia con cui è sceso dalla macchi che tu hai confermat non è tipica del veterano che ha già dimostrato le sue capacità. Il compito di Kimi è di portare a Maranello il titolo costruttor quello di Seb è raggiungere il titolo piloti. Può non piarcere ma credo che sia la realtà.""";"Si non avevo compreso cosa volevi dire ( ma non ""per essere pro-Kimi"" ) però non concordo. E' normale che uno si arrabbi in una situazione del genere. Era sul podio. Anzi lui è sempre molto contenuto non va mai in escandescenze. Inoltre ho l'impressione che quest'anno non ci stia a fare la 2a guida anche perchè molto probabilmente sarà l'ultimo anno e vuole chiudere in bellezza magari con qualche vittoria. Io sono un simpatizzante di Raikkonen è risaputo ma come ho detto ci tengo sempre a citare dati oggettivi quando commento gli avvenimenti. Credo rientri anche nel mio ruolo di mediatore nella discussione. ";;;neutro;;;;;;;;;;;;
Mercato piloti 2019;https://forum.quattroruote.it/threads/mercato-piloti-2019.117799/page-3;07/08/2018 00:00;gbortolo;;Ahi se fai biografie vuol dire che hai un grande futuro dietro le spalle. Temo che lasci l'ambiente perché o racconti chiacchere di poco conto o qualche amico te lo fai di sicuro. ;;;neutro;;;;;;;;;;;;
Alfa 3.2 JTS V6 HF - Step 2;https://www.autopareri.com/forums/topic/25950-alfa-32-jts-v6-hf-step-2?&page=12#comments;14/11/2007 14:39;J-Gian;;Quoto l'ultimo discorso di Toni ;Alfa Romeo;;neutro;;;;;;;;;;;;
Alfa Romeo Giulia 2016;https://forum.quattroruote.it/threads/alfa-romeo-giulia-2016.97104/page-4;24/06/2015 00:00;BufaloBic;;Buon compleanno Alfa Romeo buon compleanno Albo89 :thumbup: ;Alfa Romeo;Giulia;positivo;positivo;;;;;;;;;;;
Compro AUDI TT Roadster Quattro;https://www.bmwpassion.com/forum/threads/compro-audi-tt-roadster-quattro.54692/;22/10/2003 00:00;pintu.80;'col gpl sei a posto ';http://cgi.ebay.it/ws/eBayISAPI.dll...Track=true&ssPageName=VIP:Watchlink:middle:itche ne dite ? ? non mi sembra male.... ;Audi;TT;neutro;;;;;;;;;;;;
Il marchio Subaru e le sue tecnologie;https://www.autopareri.com/forums/topic/37125-il-marchio-subaru-e-le-sue-tecnologie?&page=19#comments;24/02/2010 13:43;TonyH;;Esatto....la gente in russia può permettersi a malapena una Lada....e i ricconi-ricconi viaggiano in G rigorosamente AMG..... Valutare il successo Subaru in Russia è come valutare il successo della Vaillant in Uganda ;Subaru;;negativo;negativo;;;;;;;;;;;
100 anni: Auguri Alfa Romeo!;https://www.autopareri.com/forums/topic/38755-100-anni-auguri-alfa-romeo?&page=24#comments;12/07/2010 15:20;loric;;"Del sito ne abbiamo già parlato. Del centenario con un'organizzazione da schifo che ha provocato incazzamenti fra i club alfisti di tutto il mondo pure. Della chiusura del museo dico solo 2 cose visto che siamo OT. Hai letto l'articolo che ho postato ? Il sunto è che l'amministrazione locale ha dovuto chiedere il vincolo sulla collezione proprio perché la chiusura del museo era nell'aria. I ""4 rompicoglioni alfisti che non ne azzeccano una"" avevano ragione ed il polverone che hanno contribuito a creare ha aiutato a portare a casa il risultato. ";Alfa Romeo;;positivo;positivo;;;;;;;;;;;
Civic 1.6 i-dtec consumi e considerazioni varie;https://forum.quattroruote.it/threads/civic-1-6-i-dtec-consumi-e-considerazioni-varie.102848/page-4;11/04/2016 00:00;nosve;;OT ma se può interessare per il motore io ho il CR-V 1.6 da 160 cv in statale scorrevole ottengo 4 3 - 4 7 l/100km ed è ovviamente un cassone rispetto alla civic è anche 4wd che sicuramente non è attivo ma apporta anche il suo peso. Mi fa una certa impressione Da quanto sto notando da estate ad inverno la differenza di rendimento si sente notevolmente. Poi naturalmente la natura da cassone viene fuori in autostrada dove a 130 km/h si passa tranquillamente oltre i 6 l/100km :lol: ;Honda;Civic;positivo;;;;negativo;;positivo;;;;;;
quale tra le 2???;https://www.bmwpassion.com/forum/threads/quale-tra-le-2.42616/;20/02/2007 00:00;*Niccolò*;;Bene finalmente é arrivato il momento di prendere l´auto anche per gli usa la userá mio padre per la maggiore ma quando vado a trovarlo me la prendo io.L´altro giorno andammo un pó in giro e ci siamo soffermati su 2 modelli.Una é BMW siamo sentimentalisti l´altra una infiniti per chi non lo sapesse dovrebbe essere ma non ne sono sicuro il top di gamma nissan.La BMW é un 328 coupé eccovi la schermata della configurazioneoptionl pochi solo pelle pacchetto M e navigatore per un prezzo di 38 mila dollari piú 7% iva.L´altra mi piace molto tecnicamente molto valida impianto frenante Brembo motore da 300cv autobloccante manuale 6 marce cerchi da 19.Prezzo in linea con BMW solo che é piú piccola della BM.Voi tra le 2 quale prendereste ? ;BMW;Serie 3;neutro;positivo;;;;;;neutro;;;;;
C'è qualcuno che è soddisfatto della sua Mazda?;https://forum.quattroruote.it/threads/c%C3%A8-qualcuno-che-%C3%A8-soddisfatto-della-sua-mazda.96774/page-5;24/06/2015 00:00;arizona77;;dopo ben 3 soddisfatti.... ci siamo gia' arenati :shock: : ? : ;Mazda;;negativo;negativo;;;;;;;;;;;
... e fu Giulietta M-Air Distinctive;https://www.autopareri.com/forums/topic/42484-e-fu-giulietta-m-air-distinctive?&page=16#comments;11/05/2011 16:04;Cosimo;;hai messo anche questo bodykit ? ;Alfa Romeo;Giulietta;neutro;;;;;;;;;;;neutro;
Tornato da presentazione SLK...;https://www.autopareri.com/forums/topic/5770-tornato-da-presentazione-slk;28/03/2004 00:56;Pietro;;e sì la s2000 non è certo un successo come l'slk che è stata stra-venduta ( infatti oggi una slk sul mercato dell'usato costa meno di una s2000 tante ce ne sono in giro ) . Dal punto di vista tecnico slk non però assolutamente comparabile alla S anche se giustamente sono due macchine che stanno agli antipodi del segmento. Ancora dobbiamo vedere come va questo nuovo modello magari potrebbe darci qualche bella sorpresa anche se dubito che avrà qualcosa che si potrà definire pur lontanamente sportivo. Allo stato attuale credo che la cosa + fastidiosa sia data dal fatto che si passa dai 193 cv del 200 K ai 272 cv del 350: non ci sono motoriintermedi ( un 220-230 cv ) anche se alla fine in Italia la scelta cadrà proabilmente sulla 200. ;Mercedes;SLK;positivo;positivo;;;;;;negativo;;;;;
LANCER 1.8 MIVEC DI-D 4WD...;https://forum.quattroruote.it/threads/lancer-1-8-mivec-di-d-4wd.35444/;26/08/2010 00:00;snuffola;"""Potrebbe uscire in futuro? Sarebbe la concorrente dell'Impreza 2.0 D... Se questo motore realmente è così valid abbinato alla trazione integrale della EVOX darebbe vita ad un gioiellino abbordabile ed utile nell'uso quotidiano... ...staremo a veder ma ho paura che non esca mai per non fare concorrenza interna all'ASX. """;2WD si potrebbe ma visto quante ne vendono credo che ora che finiscano le 2.0.............................. 4WD credo mai.... ;Mitsubishi;Lancer;negativo;negativo;;;neutro;;;;;;;;
I difetti delle vostra BMW;https://www.autopareri.com/forums/topic/26758-i-difetti-delle-vostra-bmw?&page=11#comments;29/12/2013 16:32;Beckervdo;;te credo. Monoblocco rinforzato rispetto al 530d...di cui il più tosto è il 218 senza DPF ed il 235. ;BMW;;positivo;;;;;;;positivo;;;;;
TAGLIANDI: il topic definitivo contro i furbetti del quartierino....;https://forum.quattroruote.it/threads/tagliandi-il-topic-definitivo-contro-i-furbetti-del-quartierino.21301/page-12;17/04/2011 00:00;bronzo1960;'Octavia 1.9 TD 150.000 km Tagliando normale Sostituzione cinghia sostituzione dischi e pastiglie anteriori sostituzione puleggia alternatore sostituzione 2 lampadine e spazzola posteriore 1410 euro di cui 444 di lavoro... vi torna?';Spero di aver capito male puoi postare il dettaglio ? Grazie. ;Skoda;Octavia;negativo;;;;neutro;;;;;;;negativo;negativo
