Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Alfa Romeo 159 Ti e 159 Q4 210 cv;https://www.autopareri.com/forums/topic/22356-alfa-romeo-159-ti-e-159-q4-210-cv?&page=15#comments;18/05/2007 14:53;Alfa_JTD;;Effetto del nero delle luci e dei riflessi sulla carrozzeria. ;Alfa Romeo;159;neutro;;;;;;;;;;;;
la batcaverna 635csi &co;https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-314;15/09/2010 00:00;catanese78;;Buongiorno prima di tutto complimenti al padrone di casa ! auto stupende Visto che si parlava di E23..qualcuno mi sa dire qualcosa su questa ? mai vista prima d'ora ;BMW;Serie 7;neutro;;;;;;;;;;;;
Chiave Scorta Toyota Auris Hybrid;https://forum.quattroruote.it/threads/chiave-scorta-toyota-auris-hybrid.107707/;19/12/2016 00:00;derblume;;ogni Toyota viene consengnato con due telecomandi e ogni uno ha incorporato la chiave meccanica. ;Toyota;Auris;neutro;;;;;;;;;;;;neutro
Lancia Delta Facelift (Topic Ufficiale - 2011);https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=316#comments;05/06/2008 10:47;Danyxx82;;Ho letto che il 1.9 TST da 190cv fa lo 0-100 in 7 9s sapete dirmi se è vero ? E' un buon tempo considerando che la macchina pesa 40kg in + della Bravo. Se la 149 peserà davvero 40/50kg in meno della Bravo chissà che bomba questo motore sull'Alfa... Ottimo il consumo del 2.0 M-Jet da 165cv... 5 3l/100km che è il consumo del 1.9 M-Jet da 120cv sulla Bravo. ;Lancia;Delta;positivo;;;;;positivo;molto positivo;positivo;;;;;
auto benigno con la 159 jts.;https://www.autopareri.com/forums/topic/15415-auto-benigno-con-la-159-jts?&page=27#comments;25/09/2005 22:49;il FUSI;;Ma te ancora non hai inteso che chi tiene i cordoni della borsa ( la Susanna ) ha chiaramente detto MESI FA che di soldi LORO PER FIAT NON NE TIRANO FUORI PIU' ergo il settore auto si deve MANTENERE DA SOLO. ;;;neutro;;;;;;;;;;;;
Curiosità: anche la vecchia Y aveva il bicolore;https://www.autopareri.com/forums/topic/9938-curiosit%C3%A0-anche-la-vecchia-y-aveva-il-bicolore?&page=2#comments;29/11/2004 04:23;stev66;;Perche era di plastica ed all'epoca la plastica non era cosi' verniciabile ottimamete come adesso e lo scalino di colorazione si sarebbe visto troppo. ;Lancia;Ypsilon;neutro;;;;;;;;;;;;
Devo prendere una macchina usata: 308 pareri;https://forum.quattroruote.it/threads/devo-prendere-una-macchina-usata-308-pareri.110314/page-2;12/11/2018 00:00;baffosax;;Emerson penso che si tratti di motore diesel ? non hai specificato posso dirti che il nuovo 1600 è un buon motore per il resto secondo me è impossibile sull'usato dare parei importanti bisognerebbe giudicare l'auto che si acquista solo su quella il parere avrà più valore.Tu accenni al proprietario che fa tanti chilometri in questo caso si potrebbe fare l'affare solo se all'auto il rivenditore farà manutenzione importante mi spiego chi fa tanti chilometri spende il meno possibile sull'auto fa solo i tagliandi quelli direttamente proporzionali ai chilometri poi vende l'auto con pochi anni di vita allora piuttosto che tirare sul prezzo pretendi alcune manutenzioni importanti.E per finire prova l'auto. ;Peugeot;308;neutro;;;;;;;positivo;;;;;
Scénic XMod - Topic Ufficiale;https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-135;21/07/2010 00:00;claus1955;;E pensare che io ho comprato l'x-mod diesel perchè: 1° perchè mi piaceva e 2° perchè avendo visto la riuscita del 1.5 dci 85 cv montato sulla clio III serie di mio figlio che ha all'attivo 120.000 km fatti senza tanti riguardi e con la guida un po' sveglia dei giovani di oggi eppure tranne il volante in pelle che si è un po' deteriorato l'auto va ancora come nuova e con un cosumo di 4 5 L.100 km. Non ha il FAP ;Renault;Clio;positivo;;;;;;molto positivo;positivo;;;;;
Baleno Hibrid. Soddisfatto ma con alcune domande.;https://forum.quattroruote.it/threads/baleno-hibrid-soddisfatto-ma-con-alcune-domande.120069/;01/01/2019 00:00;fortimat;;Ok. tutto chiaro immaginavo in un cambio di normativa. Comunque confermo che gli xeno vanno molto meglio di qielli con l'alogena. Specchietti elettrici come regolazione ma non ripiegabili elettricamente Infine continuo a non comprendere perché lo start e stop abbia deciso di non funzionare più. ;Suzuki;Baleno;neutro;;;;;;;;;;negativo;;
la batcaverna 635csi &co;https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-267;29/04/2008 00:00;Guest 002;;cabrio o coupe' ? ;;;neutro;;;;;;;;;;;;
Aston Martin Vanquish 2012;https://www.autopareri.com/forums/topic/47739-aston-martin-vanquish-2012?&page=7#comments;10/09/2014 19:11;smukamuka;;Cacchio solo qualche anno in ritardo Bella comunque ;Aston Martin;Vanquish;positivo;;;positivo;;;;;;;;;
Golf V;https://www.autopareri.com/forums/topic/18634-golf-v?&page=5#comments;25/02/2006 15:58;lorenzo78;;bene bene...quanto t'e' venuta alla fine ? ;Volkswagen;Golf;neutro;;;;;;;;;;;;
Renault Koleos (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/14543-renault-koleos-topic-ufficiale-2008?&page=13#comments;04/06/2008 18:52;Teknos;;Signor Renault la mia famiglia è vostra cliente da anni e anni da '96 ne abbiamo acquistate ben 8 contando le 2 Clio di mio nonno e il Kangoo di mio zio... ...e sinceramente io come molti altri Renaultisti PRETENDIAMO un design DEGNO di tal nome.... e non mi riferisco alla Koleos ma in generale... le nuove renault secondo me non sono brutte ma SICURAMENTE migliorabile e quello che mi fa rabbia è che in Renault la creatività ce l'avete e si è visto in passato ma anche nei recenti prototipi e state dimostrando con la laguna coupe che le auto affascinanti le sapete ancora fare ! è brutto vedere che ottimi modelli non vendano per il desing perchè nelle renault qualità e sostanza cè TUTTA ( anche la stessa koleos con la trazione nissan ottima e i motori tra i migliori nella categoria ) .... ...scusate l'OT ma visto che cè qualche rappresentante diretto cn Renault volevo fare il mio piccolo sfogo. sig. Renault sono sicuro che anche voi stessi in Renault sapete che in quanto a design state peggiorando perchè le crititche sono molte da molti utenti sia di internet che giornalistici. quindi SVEGLIATEVI...temperate bene quella cazzo di matita e mettetevi a disegnare AUTO BELLE...con la B maiuscola.... e vedrete come venderete.... ;Renault;Kole;negativo;negativo;;negativo;;;;;;;;;
Audi A3 morta;https://forum.quattroruote.it/threads/audi-a3-morta.107136/;16/11/2016 00:00;albert56;;li avete controllati ? se uno è andato cambiatelo con un altro dello stesso valore... non cercatevi grane ! ! ;Audi;A3;neutro;;;;;;;;;;;;
Alcuni dubbi sulla Forester Style Lineartronic;https://forum.quattroruote.it/threads/alcuni-dubbi-sulla-forester-style-lineartronic.116098/;17/04/2018 00:00;giorgiotoffa77;'Lo Starlink è il sistema multimediale presente in tutte le version giusto? Immagino però che il Bluetooth almeno funzioni... Il navigatore presente sulla Unlimited è valido? Ricapitaland la unlimited (che costa 3.700 euro in più rispetto alla Style Lineartronic) ha in più solo sedili in pell navigatore e vetri posteriori oscurati? Mi piacerebbe vedere i sedili in pelle per vedere se cambia solo il rivestimento rispetto a quelli in tessuto o se sono un poco più contenitivi.';Io mi baso sulla mia esperienza con OB unlimited: - navigatore non vale la spesa ( usato credo tre volte ) - sedili in pelle molto belli e comodi ( forse la seduta appena un po’ corta ) non sono contenitivi/sportivi e sono uguali a quelli in tessuto - tetto apribile bello ( quello del forester è anche più ampio ) All’epoca se avessi preso la style avrei risparmiato 2000 euri onestamente ho scelto la unlimited più che altro perché mi piacevano molto i cerchi da 18” Occhio che se non hanno cambiato avrai un unica misura di pneumatico a libretto ! ;Subaru;Outback;positivo;;positivo;positivo;;;;;;;;;
Fari S8;https://www.bmwpassion.com/forum/threads/fari-s8.18870/;02/06/2003 00:00;Gabri343;;Che tipo di fari sono ? [/list] ;Audi;S8;neutro;;;;;;;;;;;;
Il motore si spegne appena si rilascia l'acceleratore;https://forum.quattroruote.it/threads/il-motore-si-spegne-appena-si-rilascia-lacceleratore.121526/;02/03/2019 00:00;dlwdeb;'Quanti miasmi usciranno dalla marmitta nei 10 secondi che ci metti a parcheggiare nel box?';Quando esci a motore freddo quasi come se non avessi il catalizzatore... ;;;neutro;;;;;;;;;;;;
[IAA 2005]Cadillac BLS;https://www.bmwpassion.com/forum/threads/iaa-2005-cadillac-bls.14077/;22/11/2004 00:00;Roger84;solo alla gm.... solo........ Chi monta i multijet? Saab Opel Suzuki Cadillac Di chi è la Saab? GM Di chi è la Opel? GM Di chi è la Suzuki? GM Di chi è la Cadillac? GM Che motori a benzina e che telaio usa la Croma? GM Che motori a benzina usa la 159? GM 'solo alla gm.... solo.....';Debutta la baby Cadillac per il mercato europeo. E' realizzata sulla piattaforma comune della Saab 9-3 Opel Vectra e Fiat Croma. I motori molto probabilmente saranno i 2.0 e 2.8 V6 Turbo assieme ad un 3.2 aspirato. Motori diesel Fiat multijet 1.9 da 150CV. ;Cadillac;BLS;neutro;;;;neutro;;;neutro;;;;;
BMW Serie 7 2019;https://www.autopareri.com/forums/topic/66569-bmw-serie-7-2019?&page=10#comments;02/02/2019 18:37;lukka1982;;Presentata la nuova variante plugin hybrid della BMW 7er che passa dal 4 cilindri turbo di 2.0 litri ad un più consono L6 3.0 Turbo. In quest’immagine è visibile l’allestimento M-Sport. ;BMW;Serie 7;neutro;;;;;;;neutro;;;;;
Arretratore pistoncini freni per sostituzione pasticche posteriori - PROGETTINO PER COSTRUIRLO;https://forum.quattroruote.it/threads/arretratore-pistoncini-freni-per-sostituzione-pasticche-posteriori-progettino-per-costruirlo.69763/page-3;27/09/2012 00:00;d500;'Non saprei... Questo è ciò che è capitato a me... ';Le fortune capitano tutte agli altri. ;;;negativo;;;;;;;;;;;;
SONDAGGIO: CONCESSIONARI IN - CONCESSIONARI OUT;https://www.bmwpassion.com/forum/threads/sondaggio-concessionari-in-concessionari-out.21503/page-9;07/09/2007 00:00;lunanera;;L'idea di rioranizzare il thread è davvero ottima anche perchè ora iniziano ad esserci molti post..Non è che qualcuno sa come segnalare la cosa a qualche admin volenteroso ? ;;;neutro;;;;;;;;;;;;
